french,ewe,source,type,french_length,ewe_length
Tu vas le frapper avec un bâton ? demanda à nouveau Fatou.,"Fatu ga biae be, ele eƒoge kple atia?",https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,12,8
« Je suis plus claire que toi,dzinye fa wu tɔwo,https://leschroniquesdetchonte.com/,Blog,7,4
Son homme,eƒe ŋutsu,https://leschroniquesdetchonte.com/,Blog,2,2
"Je me sentais inspirée pendant que j’expliquais au public que les gens nous aideront lorsqu’ils auront vu ce que nous pouvons faire avec le peu que nous avons, mais j’avais oublié que moi-même j’avais déjà espéré que l’on m’aide sans avoir fait mes preuves",Dzo tɔxɛ aɖe nɔ menye esi me menɔ nyawo me ɖem na amewo kuɖe ale si miawɔ miatɔ sinu hafi; evɔ nye ŋutɔ hã tsã la menɔ mɔkpɔkpɔ me be maxɔkpekpeɖeŋu le esi me nyewɔ dɔ aɖeke haɖe o la,https://leschroniquesdetchonte.com/,Blog,44,40
"Les articles de Befoune sur son blog « Self-ish » m'enseignent toujours de faire ce que je pense mieux pour moi,",Befoune ƒe agbãlɛwo le « Self-ish » eƒe yaʋalnuŋlɔgbãlɛ dzi fiam be mawɔ nusi nyo nam la,https://leschroniquesdetchonte.com/,Blog,21,17
"Vous venez de passer un peu plus d’une vingtaine de minutes avec des types que vous ne connaissez pas, sur une étendue d’eau dont vous ignorez tout",miniti bla eve sɔŋue nye esia newɔ le tɔ aɖe si menya o la di kple ame madzesiwoe,https://aphtalcisse.tg/,Blog,27,18
"
Le téléphone portable de mon mari, par exemple,  Et son porte-cartes, sa tablette","eƒe kaƒomɔ, aɖaŋukaƒomɔ kple gakaɖiviwo",https://aphtalcisse.tg/,Blog,13,5
"Soit 22% de la population totale,",ele blaeve vɔ eve ɖe alafa dzi na dukɔ bliboa,https://leschroniquesdetchonte.com/,Blog,6,10
"J’espère qu’elles m’aideront à améliorer mon travail, et que mes articles vous donneront envie de lire « De la performance à l’excellence » de Jim Collins",mexɔe se be woakpe ɖe ŋunye maɖɔ nye dɔwo ɖo eye be nuŋɔŋlɔnyewo ana miaxlẽ jim collins ƒe « De la performance à l’excellence » la,https://leschroniquesdetchonte.com/,Blog,26,26
"Aujourd'hui, même si le livre est toujours meilleur que le film, une collaboration entre cinéastes et écrivains Africains pourraient porter certains messages beaucoup plus loin,","egbe la, nenye be agbãlɛ nyo wu nɔnɔme tata, africa nɔnɔme tata kple nuŋlɔlawo woateŋu wɔe woa yi ŋugɔ",https://leschroniquesdetchonte.com/,Blog,25,19
"Ensemble, elles m'ont encore plus motivée à  me dépasser,",woga kpeɖe ŋunye be mayi ŋugɔ,https://leschroniquesdetchonte.com/,Blog,9,6
"Envolé,",wodzo,https://leschroniquesdetchonte.com/,Blog,1,1
"En rentrant à  la maison le premier jour, j'ai l'impression qu'un train m'est passé dessus, mais il n'en est rien,","esi meɖo aƒeme zi gbãtɔ la , ewɔ nam abe keteke aɖe zɔ̃ dzinye ene",https://leschroniquesdetchonte.com/,Blog,20,15
Me Stumm a annoncé à l’AFP avoir déposé la plainte mardi au parquet de Paris “pour des faits de séquestration” qui auraient eu lieu “dans l’année 2020″,emeɖoga nye cedis 2 eye nahe fe bubu na nu si nedi be yeawɔ hã,https://l-frii.com/,News,27,15
"Zio Moussa nous parlent de son attachement au travail, à la rigueur, son sens de la famille, son respect des traditions et son amour pour Dieu et la religion","Zio Moussa ɖe ale si wonye ŋkuleɖenuŋula, ɖonyuiwɔla, ƒomekplɔla, dekɔnubula, Mawu vɔ̃la kple xɔsetɔ fia",https://leschroniquesdetchonte.com/,Blog,29,15
"""Un jean est plus sexy qu'une robe en pagne (pagne portant notre culture mais malheureusement fabriqué en Occident), les cheveux afro sont considérés comme sales, Beyoncé est plus écoutée que Yemi Alade. """,womedea bubu nusi tso Afrika ŋu abe esi tso yevuwo gbɔ ene o:kpɔɖeŋu enye be amewo mesea yemi ALADE ƒe hawo abe Beyonce tɔwo ene o,https://ellecitoyenne.com/,"Blog, News",33,26
Car l'Afrique a son mot à dire dans la marche du monde. ,nya le Afrka hã si woagblɔ,https://ellecitoyenne.com/,"Blog, News",12,6
"""Ainsi, il est écrit : ""« Soyez soumis à toute institution humaine pour le Seigneur ",ke akɔ adzenya kple xɔsegbadowo de akpo ɖeka me la nye vodada elabena eɖo tameusus ɖi xoxo,https://ellecitoyenne.com/,"Blog, News",15,17
" Oui, petit, il ne suffit pas toujours de bien s’aimer","ɛ̃, evi, mesu ko be mialɔ̃ mia nɔewo o",https://aphtalcisse.tg/,Blog,10,9
What would you do to keep them fulfilled,nu ka ate ŋu wɔ na ;wo ŋgɔdede,https://leschroniquesdetchonte.com/,Blog,8,8
"« Le Bac se prépare dès maintenant,",«wodzrana ɖo na  Bac tso fifi»,https://leschroniquesdetchonte.com/,Blog,7,6
Mais je sais bien que je me mettrais en danger de mort,ke hã made ɖokuinye afɔku me,https://leschroniquesdetchonte.com/,Blog,12,6
"Dans des relations de longue date, il est tout à fait normal de finir par très bien connaître votre partenaire","ne miele du didie la, edze be nanya wo evelia nyuie",https://l-frii.com/,News,20,11
Mais pour faire partie de la Umma du prophète Muhammad (saw) nous devons faire encore plus d’efforts pour montrer le bon exemple dans nos actes,ke mieɖo la wɔ dɔ nu nyui wɔwɔ,https://leschroniquesdetchonte.com/,Blog,25,8
" Isaac me dira de rentrer te retrouver, pour t’annoncer la nouvelle",isaac agblɔ nam be mayi ɖa tu wo ahe na nyanya la woe,https://aphtalcisse.tg/,Blog,11,13
"Elle devait chaque fois enregistrer ses visiteurs, et ne pouvait pas recevoir quelqu’un pour dormir pendant plus de trois jours d’affilée",Eɖo ana woanya ame siwo katã ava srãe kpɔ eye maɖe mɔ na ame aɖeke be wotsi egbɔ ŋkeke etɔ̃ sɔ ɖe wo nɔewonu o,https://leschroniquesdetchonte.com/,Blog,21,25
La voiture dont le dossier d’assurance nous avait réunis,ʋu sia ƒe megbedegbalẽnyawoe bɔ mi ɖekae,https://aphtalcisse.tg/,Blog,9,7
"Oui, c'est vrai, me direz-vous, c'est bien beau toutes ces jérémiades de « première de classe », et ces pseudos inconvénients,  mais c'est toujours mieux d'avoir cette soi-disant pression que d'être celui dont les parents voudraient qu'il ressemble à  X ou Y qui ramène les meilleures moyennes, non,",Ɛ menya be miagblɔnam be nusiawo katã nyo gake menyo wu esi dzilawo adi be miaɖi ameaɖe si miedi oa,https://leschroniquesdetchonte.com/,Blog,48,20
"""Des femmes et des hommes qui ont un regard détaché, mais mus par des objectifs de qualité et de compétitivité hérités de leur parcours respectifs dans le secteur privé. """,amesiwo dzim miele lawo enye ŋutsu kple nyɔnu siwo ɖe nukpɔsusu to vovo la,https://ellecitoyenne.com/,"Blog, News",30,14
"""Required fields are marked * Les spécialistes AdWords, pouvez-vous nous calculer une simulation de ce que cela peut représenter en CFA mensuel"" ? Mon ami Salim, du collectif WenakLabs, m'explique que ""pour un site basique, AdSense évalue un clic à 00 francs CFA. """,eye be ƒomemee hehenana deto tsona na amee,https://ellecitoyenne.com/,"Blog, News",44,8
Ta chanson est certes belle.,Wo ha la vivi vavã,https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,5,5
"Vous, chauffeurs de taxi, acceptez de facturer la place à 0 francs alors que vous êtes incapables d'en vivre décemment sans surcharger. """,Mi taksikulawo midoa agba gbɔa eme eye mieda ga ɖe ʋuɖoɖo la dzi gake esia metrɔ naneke le miaƒe agbe ŋu o,https://ellecitoyenne.com/,"Blog, News",23,22
"""- Å’uvrer au développement de son pays, sa ville, son village, son quartier ou sa communauté est un devoir moral. """,eto  nusianu si ate ŋu anae nyatakaka nyuitɔ la ŋu yi eye wole ɖe esiwo nye fefetɔwo la ŋu,https://ellecitoyenne.com/,"Blog, News",21,19
"Je lisais « Les vertus de l'échec » de Charles Pépin,",menɔ «les vertus de l'échèc» charles pépin tɔ xlẽm,https://leschroniquesdetchonte.com/,Blog,11,9
Le fait de profiter du désespoir et de la naÃ¯veté des citoyens doit être condamné. ,ele be woahe to na amesiwo toa amewo ƒe dziɖeleameƒo dzi hegblea nu le woŋu la,https://ellecitoyenne.com/,"Blog, News",15,16
Il continuait d’embrasser tendrement sa compagne pendant qu’il rappelait le numéro du geek,eganɔ ahiãvia nu ɖuɖɔm esi wonɔ ɖekakpuia yɔm,https://aphtalcisse.tg/,Blog,13,8
Il n’a aucun tact celui-là,mevɔa naneke o,https://leschroniquesdetchonte.com/,Blog,5,3
"""On assiste à une forme d'étiquetage, une labellisation aboutissant à marquer et à placer désormais hors jeu, les élites indexées. """,fifia wole didim be yewoaɖe ameŋkuta kemewo ɖe age,https://ellecitoyenne.com/,"Blog, News",21,9
J’en reparlerai in shaa Allah dans d’autres articles,magagblɔ esia le tanya bubuwo me ne Mawu lɔ̃ la,https://leschroniquesdetchonte.com/,Blog,8,10
"Mais je prends généralement le soin de ne parler qu’en mon nom et pour ce qui me dépasse, de donner des références","esia tae meƒoa nu le ɖokuinye ŋkɔme eye ne ɖe wúm la, menaa ame aɖe kpoɔɖeŋue",https://leschroniquesdetchonte.com/,Blog,22,16
Olanna est du genre à chercher à faire plaisir aux autres,Olanna dzi be yeadze ame ŋu,https://leschroniquesdetchonte.com/,Blog,11,6
📸 Miléquem Diarassouba “Tu viens de loin,"Miléquem Diarassouba “, efɔ̃ nyuiea?",https://leschroniquesdetchonte.com/,Blog,7,5
" J’ai mis ses fautes devant elle, au lieu de me regarder dans une glace",meɖea eƒe vodadawo fiana esime meyi ɖokuinye me hafi,https://aphtalcisse.tg/,Blog,14,9
exactement et c'est toujours un plaisir. ,edoa dzidzɔ nam kokoko,https://ellecitoyenne.com/,"Blog, News",6,4
L'identification systématique à l'élément colonial qui est la langue est l'une des causes de cette crise. ,dzesidede  kuɣi sia ƒe dzotsoƒe enye amediɖulawo ƒe ŋusẽ si nye woƒe gbe la ,https://ellecitoyenne.com/,"Blog, News",16,14
"La semaine dernière, quand l‘Union européenne s’inquiétait des mouvements politiques, l’État de Côte d’Ivoire disait en réponse prendre acte du communiqué de l’institution","esi le kwasiɖa si miede megbe me yuropa dukɔƒoƒua be yewole vɔcɔm le howɔwɔ siuwo le mo dom ɖa le cotedivoire la, dukplɔla la ɖo eŋu be yese nya si wogbnlɔ lae",https://l-frii.com/,News,23,32
"Alors que l’Union européenne a conclu six accords avec des laboratoires pour réserver des centaines de millions de doses de potentiels vaccins, elle n’a révélé aucun montant estimé pas plus que les conditions commerciales",ga frã 300 000 gbe sia gbe ɖoɖo hena ŋkeke 10,https://l-frii.com/,News,34,11
Doug Liman et sa caméra accompagneront l’acteur de la saga ‘Mission : Impossible’ qui ne recule jamais devant un nouveau défi physique ou technique,Teƒe kple ame geɖewo le nyiɖuƒuta kple du siwo sɔ ɖe ŋu me siwo edze be mianya,https://l-frii.com/,News,24,17
D'autres se faisaient rembourser  000 FCFA et des poussieres pour avoir donné  000 FCFA. ,ame aɖe siwo mena ga aɖeke o hã la xɔa fetu sue aɖewo,https://ellecitoyenne.com/,"Blog, News",14,13
" A ce jour, le montant mobilisé et le montant utilisé nous sont inconnus",va se egbe la mienya ga home si wodzɔ kple esi woza la hã o,https://aphtalcisse.tg/,Blog,13,15
"J'aimerais que mes filles sachent qu'elles sont tout aussi capables que n'importe qui, de se construire leurs propres opinions et de les porter sur la place publique,",medi be vinyewo nanyɛ be woateŋu awɔ nu abe ameɖesiaɖe eye woatu woƒe nukpɔsusu aɖagblɔe le dudoƒo,https://leschroniquesdetchonte.com/,Blog,27,17
"""Mais ça, l'avons-nous compris"" ?",miese egɔmea?,https://ellecitoyenne.com/,"Blog, News",5,2
"« Il y a des questions de concurrence, ce ne serait pas une bonne idée de rendre ces informations publiques tant que tous les contrats n’ont pas été finalisés », s’est justifiée Sue Middleton, présidente de la branche vaccins de la Fédération européenne des industries pharmaceutiques","esiae kplɔ mi yi ghana, Togo kple benin",https://l-frii.com/,News,46,8
"La preuve en est que bien qu'étant finalement retourné vers Affiba, Koffi n'a jamais réussi à  oublier Mireille,","ke esi Koffi gbugbɔ yi  Affiba gbɔ la, meŋlɔ be Mireille o",https://leschroniquesdetchonte.com/,Blog,18,12
Liste de livres lus en 2016,agbalẽ siwo mexle le 2016 me,https://leschroniquesdetchonte.com/,Blog,6,6
"Hey Monsieur, vous ne pouvez pas utiliser votre téléphone dans la station,","Eh aƒetɔ, mi méɖola zã miaƒe kaƒomɔa le amisaƒea o",TakwimuLab,Daily lfe,12,10
" L’amour,  l’attention,  la compréhension,  la présence ","lɔlɔ̃, beléle, nugɔmesese kple anyinɔnɔ",https://aphtalcisse.tg/,Blog,6,5
Papabondieu trouvait que tout cela était bon.,Papamawunyuie kpɔ be nu siawo katã nyo.,https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,7,7
"Le seul endroit précis que nous avons visité est le bund,",afi ɖeka si mieyi koe nye bund,https://leschroniquesdetchonte.com/,Blog,11,7
9 heures. ,gaƒoƒo asieke,https://ellecitoyenne.com/,"Blog, News",2,2
"C’est alors qu’il reçoit une visite plutôt inattendue, celle d’un moine",ɣe ma ɣi saɖagatɔ aɖe va dzi wo kpɔ le,https://leschroniquesdetchonte.com/,Blog,11,10
"Vers minuit, les mounous sortirent en quantité de l'eau et commencèrent à récolter le mil.","Le zã titina la, mamiawo do le agbɔsɔsɔ me hede asi ƒoa ŋeŋe me.",https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,15,14
"Entrepreneur dès l'âge de 21 ans, elle a tout perdu quelques années plus tard alors qu'elle avait connu un énorme succès,","dɔwɔƒe ɖola le ƒe 21lia xɔxɔ ko mela, ebu nusianu le ƒe aɖewo megbe vɔ wonye ekpɔ ŋugɔ yiyi geɖe",https://leschroniquesdetchonte.com/,Blog,21,20
"Le buffe, intimidé par la force que dégageait le lion, bafouilla :","To, le vovɔ na ŋusẽ yi le dodom tso dzata me la ta gblɔ be:",https://carnet-de-contes.jimdofree.com/contes/contes-africains/,Tales,12,15
" En l’occurrence cette femme qui dort dans son lit,  A ma place",vevitɔ nyɔnu si mlɔ egbɔ le nye aba dzi,https://aphtalcisse.tg/,Blog,12,9
Matt Pokora ne reviendra plus dans The Voice en qualité de coach vocal,egblɔ dzogbevɔẽ si dzɔ ɖe Kitty Genovese dzi esime wotɔ hɛe le eƒe kɔme le kɔmetɔ siwo nɔ ekpɔm to flesre la ŋku me,https://l-frii.com/,News,13,24
"De part et d’autre, nous sommes encadrés par nos témoins respectifs, mes oncles et les siens",mia dzilawo siwo nye tenɔlawo na mi la ƒo xlã mi,https://leschroniquesdetchonte.com/,Blog,16,11
Pas mal de chroniques se targuaient d’être des histoires vraies,ŋutinya geɖewo ɖena fiana be wodzɔ vavã,https://leschroniquesdetchonte.com/,Blog,10,7
"Après en avoir discuté avec une amie, j’ai essayé de le faire une heure avant la rupture","esi megblɔe kple xɔ̃nye aɖe la, mewɔe gaƒoƒo ɖeka do ŋgɔ na nututua",https://leschroniquesdetchonte.com/,Blog,17,13
"Comment Dibahou pouvait-il oser affirmer, telle une injure, que c'était ce dieu là  qui mentait en affirmant qu'il a empoisonné Blédy,",aleke  Dibahou ateŋu gblɔ hlɔ̃ nya sia na vodou ma be eye le adze ɖam be yéwu Blédy,https://leschroniquesdetchonte.com/,Blog,21,18
Qui a bu pu baiser ce salop à mort ,mekae mɔ amevlui sia hewuii?,https://aphtalcisse.tg/,Blog,9,5
"""Ce comportement s'installe et se répand rapidement car, comme on le dit couramment, les mauvaises habitudes sont facilement copiées et ont la peau dure. """,amewo katã le ahne nɔm alea ; elabe abe alesi wogblɔnae ene la nu vɔ̃di nyawɔna kaba....,https://ellecitoyenne.com/,"Blog, News",25,17
J’espère pouvoir continuer comme ça in shaa Allah même si je n’aurai pas toujours l’occasion de faire la grâce matinée après,mawu nave nunye mayi edzi nenema to egbɔ be nyemakpɔ ɣeyiɣi adɔ̃ alɔ̃ emegbe o hã,https://leschroniquesdetchonte.com/,Blog,21,16
"Votre fille a perdu beaucoup de sang mais grâce au don de son époux, nous avons pu la sauver",viwo kɔ zʊ sɔgbɔ ɖi gake le srɔ̃a ƒe ʋunana ta la miete ŋu ɖee le ku sime,https://leschroniquesdetchonte.com/,Blog,19,18
Jusqu’au jour où j’ai arrêté,va se ɖe gbe si gbe medzudzɔe,https://aphtalcisse.tg/,Blog,5,7
"Certains, enfants uniques – ou pas -, ont encore du mal avec l’idée du partage, le fait d’attendre son tour, ou encore de ne pas obtenir exactement ce que l’on veut alors qu’à la maison on satisfait nos moindres caprices","ɖevi akogo alo buwo hã menya aleke wogbɔa dzi alo womexɔ nu si deim wole oto egbɔ be le aƒeme la nuwo su wo si,kloe",https://leschroniquesdetchonte.com/,Blog,40,25
" J’ai cogné à la porte plusieurs fois et je suis rentrée, puisqu’on ne me répondait pas",meƒo ʋoa zi geɖe hafi ge ɖe eme esi womenɔ nya aɖeke ŋu ɖom nam o ta,https://aphtalcisse.tg/,Blog,16,17
""" Généralement, quand je vais dans un ministere, je préfere prendre l'escalier au lieu d'emprunter l'ascenseur parce qu'à chaque fois il est surchargé. """,zi geɖee ne meeyi dɔwɔƒewo la media wu be malia adzrɔkpuiawo.....,https://ellecitoyenne.com/,"Blog, News",24,11
"Aujourd'hui je lis beaucoup pendant mes pauses au boulot entre midi et deux,","egbe la, mexlẽ nu ne mele gbɔɖeme xɔm",https://leschroniquesdetchonte.com/,Blog,13,8
"Il y a plus de peur que de mal,",vɔvɔ̃ bɔwu nugbegblẽ,https://leschroniquesdetchonte.com/,Blog,9,3
"On a terminé par une joyeuse partie de « chasse aux animaux »,",miewu nu kple « chasse aux animaux » fefe aɖe ,https://leschroniquesdetchonte.com/,Blog,13,10
"
Fils, à l’instant où j’écris ces mots, je viens, en mon âme et conscience, de prendre la décision la plus importante, la plus grave et la plus douloureuse de toute mon existence : celle de me séparer de la mère de mon enfant","vinye, le gaƒoƒo sia me si mele agbalẽ sia ŋlɔm la, mewɔ numetsotso kplikpã, si nye vevesese kple vevitɔ le nye agbe blibo la katã me: eyae nye be maklã ɖa tso nɔwo gbɔ",https://aphtalcisse.tg/,Blog,43,34
